0.5460 	WARNING 	Movie2 stim could not be imported and won't be available
2840.9630 	EXP 	New trial (rep=0, index=22): {'RetDur': 5, 'BotBrack': 3, 'StimDur': 2, 'UpBrack': 2345, 'ProbeDurITI': 6.4170000000000007, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.4169999999999998, 'StimSet': 'JKFLDH', 'RetStart': 2, 'ProbeLet': 'ynqxrg', 'TrialITIDur': 13.417, 'Correct': 7}
2840.9975 	EXP 	window1: recordFrameIntervals = False
2841.0114 	EXP 	TopUpperLine: autoDraw = False
2841.0114 	EXP 	BotUpperLine: autoDraw = False
2841.0114 	EXP 	TopLowerLine: autoDraw = False
2841.0114 	EXP 	BotLowerLine: autoDraw = False
2841.0114 	EXP 	RestCrossHair: autoDraw = False
2841.0114 	EXP 	TopUpperLine: autoDraw = False
2841.0114 	EXP 	UpperText: autoDraw = False
2841.0114 	EXP 	UpperBrackets: autoDraw = False
2841.0114 	EXP 	BotUpperLine: autoDraw = False
2841.0114 	EXP 	TopLowerLine: autoDraw = False
2841.0114 	EXP 	LowerText: autoDraw = False
2841.0114 	EXP 	LowerBrackets: autoDraw = False
2841.0114 	EXP 	BotLowerLine: autoDraw = False
2841.0114 	EXP 	TrialCrossHair: autoDraw = False
2841.0114 	EXP 	RestCrossHair: autoDraw = False
2841.0114 	EXP 	UpperText: text = ' J K F L D H '
2841.0114 	EXP 	UpperBrackets: text = '  {       }  '
2841.0114 	EXP 	LowerText: text = ' y n q x r g '
2841.0114 	EXP 	LowerBrackets: text = '    { }      '
2841.0114 	EXP 	TopUpperLine: autoDraw = True
2841.0114 	EXP 	UpperText: autoDraw = True
2841.0114 	EXP 	UpperBrackets: autoDraw = True
2841.0114 	EXP 	BotUpperLine: autoDraw = True
2841.0114 	EXP 	TopLowerLine: autoDraw = True
2841.0114 	EXP 	BotLowerLine: autoDraw = True
2841.0114 	EXP 	TrialCrossHair: autoDraw = True
2841.0116 	EXP 	window1: recordFrameIntervals = False
2841.7997 	DATA 	Keypress: equal
2842.9788 	EXP 	UpperText: autoDraw = False
2842.9788 	EXP 	UpperBrackets: autoDraw = False
2843.0309 	DATA 	Keypress: equal
2845.0316 	DATA 	Keypress: equal
2847.0324 	DATA 	Keypress: equal
2847.9808 	EXP 	LowerText: autoDraw = True
2847.9808 	EXP 	LowerBrackets: autoDraw = True
2849.0317 	DATA 	Keypress: equal
2849.2486 	DATA 	Keypress: 8
2849.9816 	EXP 	LowerText: autoDraw = False
2849.9816 	EXP 	LowerBrackets: autoDraw = False
2849.9816 	EXP 	TrialCrossHair: autoDraw = False
2849.9816 	EXP 	RestCrossHair: autoDraw = True
2851.0343 	DATA 	Keypress: equal
2853.0353 	DATA 	Keypress: equal
2854.3848 	EXP 	New trial (rep=0, index=23): {'RetDur': 0, 'BotBrack': 5, 'StimDur': 2, 'UpBrack': 123456, 'ProbeDurITI': 7.9720000000000004, 'ProbeDur': 2, 'ProbeStart': 2, 'TrialDur': 4, 'ITI': 5.9720000000000004, 'StimSet': 'NHWFQR', 'RetStart': 2, 'ProbeLet': 'xbktqj', 'TrialITIDur': 9.9720000000000013, 'Correct': 6}
2854.4156 	EXP 	window1: recordFrameIntervals = False
2854.4335 	EXP 	TopUpperLine: autoDraw = False
2854.4335 	EXP 	BotUpperLine: autoDraw = False
2854.4335 	EXP 	TopLowerLine: autoDraw = False
2854.4335 	EXP 	BotLowerLine: autoDraw = False
2854.4335 	EXP 	RestCrossHair: autoDraw = False
2854.4335 	EXP 	TopUpperLine: autoDraw = False
2854.4335 	EXP 	UpperText: autoDraw = False
2854.4335 	EXP 	UpperBrackets: autoDraw = False
2854.4335 	EXP 	BotUpperLine: autoDraw = False
2854.4335 	EXP 	TopLowerLine: autoDraw = False
2854.4335 	EXP 	LowerText: autoDraw = False
2854.4335 	EXP 	LowerBrackets: autoDraw = False
2854.4335 	EXP 	BotLowerLine: autoDraw = False
2854.4335 	EXP 	TrialCrossHair: autoDraw = False
2854.4335 	EXP 	RestCrossHair: autoDraw = False
2854.4335 	EXP 	UpperText: text = ' N H W F Q R '
2854.4335 	EXP 	UpperBrackets: text = '{           }'
2854.4335 	EXP 	LowerText: text = ' x b k t q j '
2854.4335 	EXP 	LowerBrackets: text = '        { }  '
2854.4335 	EXP 	TopUpperLine: autoDraw = True
2854.4335 	EXP 	UpperText: autoDraw = True
2854.4335 	EXP 	UpperBrackets: autoDraw = True
2854.4335 	EXP 	BotUpperLine: autoDraw = True
2854.4335 	EXP 	TopLowerLine: autoDraw = True
2854.4335 	EXP 	BotLowerLine: autoDraw = True
2854.4335 	EXP 	TrialCrossHair: autoDraw = True
2854.4339 	EXP 	window1: recordFrameIntervals = False
2855.2180 	DATA 	Keypress: equal
2856.4009 	EXP 	UpperText: autoDraw = False
2856.4009 	EXP 	UpperBrackets: autoDraw = False
2856.4175 	EXP 	LowerText: autoDraw = True
2856.4175 	EXP 	LowerBrackets: autoDraw = True
2857.0376 	DATA 	Keypress: equal
2858.4016 	EXP 	LowerText: autoDraw = False
2858.4016 	EXP 	LowerBrackets: autoDraw = False
2858.4016 	EXP 	TrialCrossHair: autoDraw = False
2858.4182 	EXP 	RestCrossHair: autoDraw = True
2858.5189 	DATA 	Keypress: 7
2859.0364 	DATA 	Keypress: equal
2861.0380 	DATA 	Keypress: equal
2863.0534 	DATA 	Keypress: equal
2864.3552 	EXP 	New trial (rep=0, index=24): {'RetDur': 5, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 123, 'ProbeDurITI': 4.024, 'ProbeDur': 0, 'ProbeStart': 7, 'TrialDur': 7, 'ITI': 4.024, 'StimSet': 'QWYKRB', 'RetStart': 2, 'ProbeLet': ' ', 'TrialITIDur': 11.024000000000001, 'Correct': 7}
2864.3767 	EXP 	window1: recordFrameIntervals = False
2864.4037 	EXP 	TopUpperLine: autoDraw = False
2864.4037 	EXP 	BotUpperLine: autoDraw = False
2864.4037 	EXP 	TopLowerLine: autoDraw = False
2864.4037 	EXP 	BotLowerLine: autoDraw = False
2864.4037 	EXP 	RestCrossHair: autoDraw = False
2864.4037 	EXP 	TopUpperLine: autoDraw = False
2864.4037 	EXP 	UpperText: autoDraw = False
2864.4037 	EXP 	UpperBrackets: autoDraw = False
2864.4037 	EXP 	BotUpperLine: autoDraw = False
2864.4037 	EXP 	TopLowerLine: autoDraw = False
2864.4037 	EXP 	LowerText: autoDraw = False
2864.4037 	EXP 	LowerBrackets: autoDraw = False
2864.4037 	EXP 	BotLowerLine: autoDraw = False
2864.4037 	EXP 	TrialCrossHair: autoDraw = False
2864.4037 	EXP 	RestCrossHair: autoDraw = False
2864.4037 	EXP 	UpperText: text = ' Q W Y K R B '
2864.4037 	EXP 	UpperBrackets: text = '{     }      '
2864.4037 	EXP 	LowerText: text = '   '
2864.4037 	EXP 	LowerBrackets: text = ''
2864.4037 	EXP 	TopUpperLine: autoDraw = True
2864.4037 	EXP 	UpperText: autoDraw = True
2864.4037 	EXP 	UpperBrackets: autoDraw = True
2864.4037 	EXP 	BotUpperLine: autoDraw = True
2864.4037 	EXP 	TopLowerLine: autoDraw = True
2864.4037 	EXP 	BotLowerLine: autoDraw = True
2864.4037 	EXP 	TrialCrossHair: autoDraw = True
2864.4039 	EXP 	window1: recordFrameIntervals = False
2865.1791 	DATA 	Keypress: equal
2866.3713 	EXP 	UpperText: autoDraw = False
2866.3713 	EXP 	UpperBrackets: autoDraw = False
2867.0394 	DATA 	Keypress: equal
2869.0410 	DATA 	Keypress: equal
2871.0418 	DATA 	Keypress: equal
2871.3732 	EXP 	LowerText: autoDraw = True
2871.3732 	EXP 	LowerBrackets: autoDraw = True
2871.3732 	EXP 	TrialCrossHair: autoDraw = False
2871.3732 	EXP 	RestCrossHair: autoDraw = True
2871.3898 	EXP 	LowerText: autoDraw = False
2871.3898 	EXP 	LowerBrackets: autoDraw = False
2873.0425 	DATA 	Keypress: equal
2875.0432 	DATA 	Keypress: equal
2875.3756 	EXP 	New trial (rep=0, index=25): {'RetDur': 0, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 2345, 'ProbeDurITI': 4.0019999999999998, 'ProbeDur': 0, 'ProbeStart': 2, 'TrialDur': 2, 'ITI': 4.0019999999999998, 'StimSet': 'HXTQMD', 'RetStart': 2, 'ProbeLet': ' ', 'TrialITIDur': 6.0020000000000007, 'Correct': 7}
2875.3935 	EXP 	window1: recordFrameIntervals = False
2875.4079 	EXP 	TopUpperLine: autoDraw = False
2875.4079 	EXP 	BotUpperLine: autoDraw = False
2875.4079 	EXP 	TopLowerLine: autoDraw = False
2875.4079 	EXP 	BotLowerLine: autoDraw = False
2875.4079 	EXP 	RestCrossHair: autoDraw = False
2875.4079 	EXP 	TopUpperLine: autoDraw = False
2875.4079 	EXP 	UpperText: autoDraw = False
2875.4079 	EXP 	UpperBrackets: autoDraw = False
2875.4079 	EXP 	BotUpperLine: autoDraw = False
2875.4079 	EXP 	TopLowerLine: autoDraw = False
2875.4079 	EXP 	LowerText: autoDraw = False
2875.4079 	EXP 	LowerBrackets: autoDraw = False
2875.4079 	EXP 	BotLowerLine: autoDraw = False
2875.4079 	EXP 	TrialCrossHair: autoDraw = False
2875.4079 	EXP 	RestCrossHair: autoDraw = False
2875.4079 	EXP 	UpperText: text = ' H X T Q M D '
2875.4079 	EXP 	UpperBrackets: text = '  {       }  '
2875.4079 	EXP 	LowerText: text = '   '
2875.4079 	EXP 	LowerBrackets: text = ''
2875.4079 	EXP 	TopUpperLine: autoDraw = True
2875.4079 	EXP 	UpperText: autoDraw = True
2875.4079 	EXP 	UpperBrackets: autoDraw = True
2875.4079 	EXP 	BotUpperLine: autoDraw = True
2875.4079 	EXP 	TopLowerLine: autoDraw = True
2875.4079 	EXP 	BotLowerLine: autoDraw = True
2875.4079 	EXP 	TrialCrossHair: autoDraw = True
2875.4081 	EXP 	window1: recordFrameIntervals = False
2877.0444 	DATA 	Keypress: equal
2877.3916 	EXP 	UpperText: autoDraw = False
2877.3916 	EXP 	UpperBrackets: autoDraw = False
2877.3916 	EXP 	TrialCrossHair: autoDraw = False
2877.4082 	EXP 	LowerText: autoDraw = True
2877.4082 	EXP 	LowerBrackets: autoDraw = True
2877.4082 	EXP 	RestCrossHair: autoDraw = True
2877.4248 	EXP 	LowerText: autoDraw = False
2877.4248 	EXP 	LowerBrackets: autoDraw = False
2879.0591 	DATA 	Keypress: equal
2881.0597 	DATA 	Keypress: equal
2881.3776 	EXP 	New trial (rep=0, index=26): {'RetDur': 5, 'BotBrack': 5, 'StimDur': 2, 'UpBrack': 123, 'ProbeDurITI': 6.0209999999999999, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.0209999999999999, 'StimSet': 'GRKBTJ', 'RetStart': 2, 'ProbeLet': 'nymxql', 'TrialITIDur': 13.020999999999999, 'Correct': 7}
2881.4127 	EXP 	window1: recordFrameIntervals = False
2881.4261 	EXP 	TopUpperLine: autoDraw = False
2881.4261 	EXP 	BotUpperLine: autoDraw = False
2881.4261 	EXP 	TopLowerLine: autoDraw = False
2881.4261 	EXP 	BotLowerLine: autoDraw = False
2881.4261 	EXP 	RestCrossHair: autoDraw = False
2881.4261 	EXP 	TopUpperLine: autoDraw = False
2881.4261 	EXP 	UpperText: autoDraw = False
2881.4261 	EXP 	UpperBrackets: autoDraw = False
2881.4261 	EXP 	BotUpperLine: autoDraw = False
2881.4261 	EXP 	TopLowerLine: autoDraw = False
2881.4261 	EXP 	LowerText: autoDraw = False
2881.4261 	EXP 	LowerBrackets: autoDraw = False
2881.4261 	EXP 	BotLowerLine: autoDraw = False
2881.4261 	EXP 	TrialCrossHair: autoDraw = False
2881.4261 	EXP 	RestCrossHair: autoDraw = False
2881.4261 	EXP 	UpperText: text = ' G R K B T J '
2881.4261 	EXP 	UpperBrackets: text = '{     }      '
2881.4261 	EXP 	LowerText: text = ' n y m x q l '
2881.4261 	EXP 	LowerBrackets: text = '        { }  '
2881.4261 	EXP 	TopUpperLine: autoDraw = True
2881.4261 	EXP 	UpperText: autoDraw = True
2881.4261 	EXP 	UpperBrackets: autoDraw = True
2881.4261 	EXP 	BotUpperLine: autoDraw = True
2881.4261 	EXP 	TopLowerLine: autoDraw = True
2881.4261 	EXP 	BotLowerLine: autoDraw = True
2881.4261 	EXP 	TrialCrossHair: autoDraw = True
2881.4265 	EXP 	window1: recordFrameIntervals = False
2883.0464 	DATA 	Keypress: equal
2883.3935 	EXP 	UpperText: autoDraw = False
2883.3935 	EXP 	UpperBrackets: autoDraw = False
2885.0460 	DATA 	Keypress: equal
2887.0466 	DATA 	Keypress: equal
2888.3953 	EXP 	LowerText: autoDraw = True
2888.3953 	EXP 	LowerBrackets: autoDraw = True
2889.0477 	DATA 	Keypress: equal
2889.7629 	DATA 	Keypress: 8
2890.3960 	EXP 	LowerText: autoDraw = False
2890.3960 	EXP 	LowerBrackets: autoDraw = False
2890.3960 	EXP 	TrialCrossHair: autoDraw = False
2890.3960 	EXP 	RestCrossHair: autoDraw = True
2891.0632 	DATA 	Keypress: equal
2893.0640 	DATA 	Keypress: equal
2894.3987 	EXP 	New trial (rep=0, index=27): {'RetDur': 5, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 3456, 'ProbeDurITI': 4.3860000000000001, 'ProbeDur': 0, 'ProbeStart': 7, 'TrialDur': 7, 'ITI': 4.3860000000000001, 'StimSet': 'XTRNKH', 'RetStart': 2, 'ProbeLet': ' ', 'TrialITIDur': 11.385999999999999, 'Correct': 7}
2894.4186 	EXP 	window1: recordFrameIntervals = False
2894.4476 	EXP 	TopUpperLine: autoDraw = False
2894.4476 	EXP 	BotUpperLine: autoDraw = False
2894.4476 	EXP 	TopLowerLine: autoDraw = False
2894.4476 	EXP 	BotLowerLine: autoDraw = False
2894.4476 	EXP 	RestCrossHair: autoDraw = False
2894.4476 	EXP 	TopUpperLine: autoDraw = False
2894.4476 	EXP 	UpperText: autoDraw = False
2894.4476 	EXP 	UpperBrackets: autoDraw = False
2894.4476 	EXP 	BotUpperLine: autoDraw = False
2894.4476 	EXP 	TopLowerLine: autoDraw = False
2894.4476 	EXP 	LowerText: autoDraw = False
2894.4476 	EXP 	LowerBrackets: autoDraw = False
2894.4476 	EXP 	BotLowerLine: autoDraw = False
2894.4476 	EXP 	TrialCrossHair: autoDraw = False
2894.4476 	EXP 	RestCrossHair: autoDraw = False
2894.4476 	EXP 	UpperText: text = ' X T R N K H '
2894.4476 	EXP 	UpperBrackets: text = '    {       }'
2894.4476 	EXP 	LowerText: text = '   '
2894.4476 	EXP 	LowerBrackets: text = ''
2894.4476 	EXP 	TopUpperLine: autoDraw = True
2894.4476 	EXP 	UpperText: autoDraw = True
2894.4476 	EXP 	UpperBrackets: autoDraw = True
2894.4476 	EXP 	BotUpperLine: autoDraw = True
2894.4476 	EXP 	TopLowerLine: autoDraw = True
2894.4476 	EXP 	BotLowerLine: autoDraw = True
2894.4476 	EXP 	TrialCrossHair: autoDraw = True
2894.4479 	EXP 	window1: recordFrameIntervals = False
2895.2207 	DATA 	Keypress: equal
2896.4152 	EXP 	UpperText: autoDraw = False
2896.4152 	EXP 	UpperBrackets: autoDraw = False
2897.0503 	DATA 	Keypress: equal
2899.0516 	DATA 	Keypress: equal
2901.0673 	DATA 	Keypress: equal
2901.4171 	EXP 	LowerText: autoDraw = True
2901.4171 	EXP 	LowerBrackets: autoDraw = True
2901.4171 	EXP 	TrialCrossHair: autoDraw = False
2901.4171 	EXP 	RestCrossHair: autoDraw = True
2901.4337 	EXP 	LowerText: autoDraw = False
2901.4337 	EXP 	LowerBrackets: autoDraw = False
2903.0527 	DATA 	Keypress: equal
2905.0534 	DATA 	Keypress: equal
2905.7864 	EXP 	New trial (rep=0, index=28): {'RetDur': 0, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 6, 'ProbeDurITI': 4.0380000000000003, 'ProbeDur': 0, 'ProbeStart': 2, 'TrialDur': 2, 'ITI': 4.0380000000000003, 'StimSet': 'WLRJNG', 'RetStart': 2, 'ProbeLet': ' ', 'TrialITIDur': 6.0379999999999994, 'Correct': 6}
2905.8056 	EXP 	window1: recordFrameIntervals = False
2905.8185 	EXP 	TopUpperLine: autoDraw = False
2905.8185 	EXP 	BotUpperLine: autoDraw = False
2905.8185 	EXP 	TopLowerLine: autoDraw = False
2905.8185 	EXP 	BotLowerLine: autoDraw = False
2905.8185 	EXP 	RestCrossHair: autoDraw = False
2905.8185 	EXP 	TopUpperLine: autoDraw = False
2905.8185 	EXP 	UpperText: autoDraw = False
2905.8185 	EXP 	UpperBrackets: autoDraw = False
2905.8185 	EXP 	BotUpperLine: autoDraw = False
2905.8185 	EXP 	TopLowerLine: autoDraw = False
2905.8185 	EXP 	LowerText: autoDraw = False
2905.8185 	EXP 	LowerBrackets: autoDraw = False
2905.8185 	EXP 	BotLowerLine: autoDraw = False
2905.8185 	EXP 	TrialCrossHair: autoDraw = False
2905.8185 	EXP 	RestCrossHair: autoDraw = False
2905.8185 	EXP 	UpperText: text = ' W L R J N G '
2905.8185 	EXP 	UpperBrackets: text = '          { }'
2905.8185 	EXP 	LowerText: text = '   '
2905.8185 	EXP 	LowerBrackets: text = ''
2905.8185 	EXP 	TopUpperLine: autoDraw = True
2905.8185 	EXP 	UpperText: autoDraw = True
2905.8185 	EXP 	UpperBrackets: autoDraw = True
2905.8185 	EXP 	BotUpperLine: autoDraw = True
2905.8185 	EXP 	TopLowerLine: autoDraw = True
2905.8185 	EXP 	BotLowerLine: autoDraw = True
2905.8185 	EXP 	TrialCrossHair: autoDraw = True
2905.8187 	EXP 	window1: recordFrameIntervals = False
2907.0548 	DATA 	Keypress: equal
2907.8026 	EXP 	UpperText: autoDraw = False
2907.8026 	EXP 	UpperBrackets: autoDraw = False
2907.8026 	EXP 	TrialCrossHair: autoDraw = False
2907.8193 	EXP 	LowerText: autoDraw = True
2907.8193 	EXP 	LowerBrackets: autoDraw = True
2907.8193 	EXP 	RestCrossHair: autoDraw = True
2907.8359 	EXP 	LowerText: autoDraw = False
2907.8359 	EXP 	LowerBrackets: autoDraw = False
2909.0550 	DATA 	Keypress: equal
2911.0555 	DATA 	Keypress: equal
2911.8221 	EXP 	New trial (rep=0, index=29): {'RetDur': 5, 'BotBrack': 4, 'StimDur': 2, 'UpBrack': 3456, 'ProbeDurITI': 6.415, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.415, 'StimSet': 'XTNJWF', 'RetStart': 2, 'ProbeLet': 'ygbqdh', 'TrialITIDur': 13.414999999999999, 'Correct': 7}
2911.8584 	EXP 	window1: recordFrameIntervals = False
2911.8872 	EXP 	TopUpperLine: autoDraw = False
2911.8872 	EXP 	BotUpperLine: autoDraw = False
2911.8872 	EXP 	TopLowerLine: autoDraw = False
2911.8872 	EXP 	BotLowerLine: autoDraw = False
2911.8872 	EXP 	RestCrossHair: autoDraw = False
2911.8872 	EXP 	TopUpperLine: autoDraw = False
2911.8872 	EXP 	UpperText: autoDraw = False
2911.8872 	EXP 	UpperBrackets: autoDraw = False
2911.8872 	EXP 	BotUpperLine: autoDraw = False
2911.8872 	EXP 	TopLowerLine: autoDraw = False
2911.8872 	EXP 	LowerText: autoDraw = False
2911.8872 	EXP 	LowerBrackets: autoDraw = False
2911.8872 	EXP 	BotLowerLine: autoDraw = False
2911.8872 	EXP 	TrialCrossHair: autoDraw = False
2911.8872 	EXP 	RestCrossHair: autoDraw = False
2911.8872 	EXP 	UpperText: text = ' X T N J W F '
2911.8872 	EXP 	UpperBrackets: text = '    {       }'
2911.8872 	EXP 	LowerText: text = ' y g b q d h '
2911.8872 	EXP 	LowerBrackets: text = '      { }    '
2911.8872 	EXP 	TopUpperLine: autoDraw = True
2911.8872 	EXP 	UpperText: autoDraw = True
2911.8872 	EXP 	UpperBrackets: autoDraw = True
2911.8872 	EXP 	BotUpperLine: autoDraw = True
2911.8872 	EXP 	TopLowerLine: autoDraw = True
2911.8872 	EXP 	BotLowerLine: autoDraw = True
2911.8872 	EXP 	TrialCrossHair: autoDraw = True
2911.8874 	EXP 	window1: recordFrameIntervals = False
2913.0581 	DATA 	Keypress: equal
2913.8382 	EXP 	UpperText: autoDraw = False
2913.8382 	EXP 	UpperBrackets: autoDraw = False
2915.0724 	DATA 	Keypress: equal
2917.0576 	DATA 	Keypress: equal
2918.8399 	EXP 	LowerText: autoDraw = True
2918.8399 	EXP 	LowerBrackets: autoDraw = True
2919.0591 	DATA 	Keypress: equal
2919.9913 	DATA 	Keypress: 8
2920.8407 	EXP 	LowerText: autoDraw = False
2920.8407 	EXP 	LowerBrackets: autoDraw = False
2920.8407 	EXP 	TrialCrossHair: autoDraw = False
2920.8407 	EXP 	RestCrossHair: autoDraw = True
2921.0746 	DATA 	Keypress: equal
2923.0747 	DATA 	Keypress: equal
2925.0753 	DATA 	Keypress: equal
2925.2431 	EXP 	New trial (rep=0, index=30): {'RetDur': 5, 'BotBrack': 3, 'StimDur': 2, 'UpBrack': 12, 'ProbeDurITI': 6.1279999999999992, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.1280000000000001, 'StimSet': 'KXBLTD', 'RetStart': 2, 'ProbeLet': 'mnygrf', 'TrialITIDur': 13.128, 'Correct': 7}
2925.2797 	EXP 	window1: recordFrameIntervals = False
2925.2914 	EXP 	TopUpperLine: autoDraw = False
2925.2914 	EXP 	BotUpperLine: autoDraw = False
2925.2914 	EXP 	TopLowerLine: autoDraw = False
2925.2914 	EXP 	BotLowerLine: autoDraw = False
2925.2914 	EXP 	RestCrossHair: autoDraw = False
2925.2914 	EXP 	TopUpperLine: autoDraw = False
2925.2914 	EXP 	UpperText: autoDraw = False
2925.2914 	EXP 	UpperBrackets: autoDraw = False
2925.2914 	EXP 	BotUpperLine: autoDraw = False
2925.2914 	EXP 	TopLowerLine: autoDraw = False
2925.2914 	EXP 	LowerText: autoDraw = False
2925.2914 	EXP 	LowerBrackets: autoDraw = False
2925.2914 	EXP 	BotLowerLine: autoDraw = False
2925.2914 	EXP 	TrialCrossHair: autoDraw = False
2925.2914 	EXP 	RestCrossHair: autoDraw = False
2925.2914 	EXP 	UpperText: text = ' K X B L T D '
2925.2914 	EXP 	UpperBrackets: text = '{   }        '
2925.2914 	EXP 	LowerText: text = ' m n y g r f '
2925.2914 	EXP 	LowerBrackets: text = '    { }      '
2925.2914 	EXP 	TopUpperLine: autoDraw = True
2925.2914 	EXP 	UpperText: autoDraw = True
2925.2914 	EXP 	UpperBrackets: autoDraw = True
2925.2914 	EXP 	BotUpperLine: autoDraw = True
2925.2914 	EXP 	TopLowerLine: autoDraw = True
2925.2914 	EXP 	BotLowerLine: autoDraw = True
2925.2914 	EXP 	TrialCrossHair: autoDraw = True
2925.2917 	EXP 	window1: recordFrameIntervals = False
2927.0763 	DATA 	Keypress: equal
2927.2589 	EXP 	UpperText: autoDraw = False
2927.2589 	EXP 	UpperBrackets: autoDraw = False
2929.0770 	DATA 	Keypress: equal
2931.0777 	DATA 	Keypress: equal
2932.2608 	EXP 	LowerText: autoDraw = True
2932.2608 	EXP 	LowerBrackets: autoDraw = True
2933.0784 	DATA 	Keypress: equal
2933.2120 	DATA 	Keypress: 8
2934.2615 	EXP 	LowerText: autoDraw = False
2934.2615 	EXP 	LowerBrackets: autoDraw = False
2934.2615 	EXP 	TrialCrossHair: autoDraw = False
2934.2615 	EXP 	RestCrossHair: autoDraw = True
2935.0792 	DATA 	Keypress: equal
2937.0797 	DATA 	Keypress: equal
2938.3642 	EXP 	New trial (rep=0, index=31): {'RetDur': 5, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 345, 'ProbeDurITI': 4.0149999999999997, 'ProbeDur': 0, 'ProbeStart': 7, 'TrialDur': 7, 'ITI': 4.0149999999999997, 'StimSet': 'QRFJDH', 'RetStart': 2, 'ProbeLet': ' ', 'TrialITIDur': 11.015000000000001, 'Correct': 6}
2938.3822 	EXP 	window1: recordFrameIntervals = False
2938.3966 	EXP 	TopUpperLine: autoDraw = False
2938.3966 	EXP 	BotUpperLine: autoDraw = False
2938.3966 	EXP 	TopLowerLine: autoDraw = False
2938.3966 	EXP 	BotLowerLine: autoDraw = False
2938.3966 	EXP 	RestCrossHair: autoDraw = False
2938.3966 	EXP 	TopUpperLine: autoDraw = False
2938.3966 	EXP 	UpperText: autoDraw = False
2938.3966 	EXP 	UpperBrackets: autoDraw = False
2938.3966 	EXP 	BotUpperLine: autoDraw = False
2938.3966 	EXP 	TopLowerLine: autoDraw = False
2938.3966 	EXP 	LowerText: autoDraw = False
2938.3966 	EXP 	LowerBrackets: autoDraw = False
2938.3966 	EXP 	BotLowerLine: autoDraw = False
2938.3966 	EXP 	TrialCrossHair: autoDraw = False
2938.3966 	EXP 	RestCrossHair: autoDraw = False
2938.3966 	EXP 	UpperText: text = ' Q R F J D H '
2938.3966 	EXP 	UpperBrackets: text = '    {     }  '
2938.3966 	EXP 	LowerText: text = '   '
2938.3966 	EXP 	LowerBrackets: text = ''
2938.3966 	EXP 	TopUpperLine: autoDraw = True
2938.3966 	EXP 	UpperText: autoDraw = True
2938.3966 	EXP 	UpperBrackets: autoDraw = True
2938.3966 	EXP 	BotUpperLine: autoDraw = True
2938.3966 	EXP 	TopLowerLine: autoDraw = True
2938.3966 	EXP 	BotLowerLine: autoDraw = True
2938.3966 	EXP 	TrialCrossHair: autoDraw = True
2938.3968 	EXP 	window1: recordFrameIntervals = False
2939.1845 	DATA 	Keypress: equal
2940.3807 	EXP 	UpperText: autoDraw = False
2940.3807 	EXP 	UpperBrackets: autoDraw = False
2941.0812 	DATA 	Keypress: equal
2943.0819 	DATA 	Keypress: equal
2945.0827 	DATA 	Keypress: equal
