RetDur,BotBrack,StimDur,UpBrack,ProbeDurITI,ProbeDur,ProbeStart,TrialDur,ITI,StimSet,RetStart,ProbeLet,TrialITIDur,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ScannerTrigger.keys,ScannerTrigger.rt,TrialStartTime,KeyboardResp.keys,KeyboardResp.corr,KeyboardResp.rt,Participant ID,date,expName,Visit ID,frameRate,
5,5,2,234,6.751,2,7,9,4.751,GBTKQH,2,dfljwy,13.751,7,0,64,64,64,,,1456434161.99,None,0,,2005,2016_Feb_25_1543,PartialTrial,1,59.9908747248,
5,2,2,34,6.184,2,7,9,4.184,BLDJFM,2,yjhtwq,13.184,6,0,65,65,65,,,1456434175.74,None,0,,2005,2016_Feb_25_1543,PartialTrial,1,59.9908747248,
5,4,2,12345,6.372,2,7,9,4.372,JRGXFB,2,htlkqm,13.372,7,0,66,66,66,,,1456434188.92,None,0,,2005,2016_Feb_25_1543,PartialTrial,1,59.9908747248,
5,5,2,23456,7.413,2,7,9,5.413,XBRTGY,2,fkwnjd,14.413,7,0,67,67,67,,,1456434202.29,None,0,,2005,2016_Feb_25_1543,PartialTrial,1,59.9908747248,
5,6,2,1234,6.245,2,7,9,4.245,BRFTXJ,2,nhgklm,13.245,7,0,68,68,68,,,1456434216.71,None,0,,2005,2016_Feb_25_1543,PartialTrial,1,59.9908747248,
5,1,2,23456,6.004,2,7,9,4.004,BLNYMG,2,gqdthf,13.004,6,0,69,69,69,,,1456434229.95,None,0,,2005,2016_Feb_25_1543,PartialTrial,1,59.9908747248,
5,6,2,2,6.136,2,7,9,4.136,TMLNFQ,2,dwrkxm,13.136,6,0,70,70,70,,,1456434242.95,None,0,,2005,2016_Feb_25_1543,PartialTrial,1,59.9908747248,
5,3,2,5,6.03,2,7,9,4.03,XLMQBK,2,fhgynw,13.03,7,0,71,71,71,,,1456434256.09,None,0,,2005,2016_Feb_25_1543,PartialTrial,1,59.9908747248,
,,,,,,,,,,,,,,,,,,,,1456434269.12,,,,2005,2016_Feb_25_1543,PartialTrial,1,59.9908747248,
,,,,,,,,,,,,,,,,,,,,1456434279.12,,,,2005,2016_Feb_25_1543,PartialTrial,1,59.9908747248,
,,,,,,,,,,,,,,,,,,,,1456434279.12,,,,2005,2016_Feb_25_1543,PartialTrial,1,59.9908747248,
